id,date,I,name,seq,LAT,LON,Pressure,WND,OWD,replaceName
199700,1997-01-01 00:00:00,0,First,0,0,0,0,0,,False
199701,1997-01-20 12:00:00,1,HANNAH,1,8.5,136.5,1004,15,,False
199701,1997-01-22 12:00:00,0,HANNAH,9,11.2,133.2,1002,15,,False
199702,1997-04-12 00:00:00,0,ISA,1,7.5,158.5,1002,10,,False
199702,1997-04-12 06:00:00,1,ISA,2,7.4,158.1,1002,12,,False
199702,1997-04-13 06:00:00,2,ISA,6,8.5,157.0,995,18,,False
199702,1997-04-15 00:00:00,3,ISA,13,10.1,150.6,990,25,,False
199702,1997-04-16 00:00:00,4,ISA,17,10.3,146.7,975,33,,False
199702,1997-04-19 06:00:00,5,ISA,30,14.9,138.1,955,45,,False
199702,1997-04-21 00:00:00,4,ISA,37,20.0,137.6,955,40,,False
199702,1997-04-22 12:00:00,3,ISA,43,27.0,142.7,980,30,,False
199702,1997-04-23 06:00:00,2,ISA,46,28.8,148.2,995,20,,False
199702,1997-04-24 00:00:00,1,ISA,49,32.4,158.2,1000,15,,False
199702,1997-04-24 12:00:00,0,ISA,51,36.5,164.6,1004,12,,False
199703,1997-04-22 06:00:00,0,JIMMY,1,14.1,155.0,1008,10,,False
199703,1997-04-22 18:00:00,1,JIMMY,3,14.9,154.4,1004,12,,False
199703,1997-04-26 12:00:00,0,JIMMY,18,23.8,161.3,1008,10,,False
199704,1997-05-06 18:00:00,0,KELLY,1,9.8,168.4,1004,10,,False
199704,1997-05-07 18:00:00,1,KELLY,5,10.9,167.2,1002,12,,False
199704,1997-05-10 18:00:00,0,KELLY,17,15.0,161.3,1002,12,,False
199705,1997-05-26 00:00:00,1,LEVI,1,16.3,119.3,1002,12,,False
199705,1997-05-28 00:00:00,2,LEVI,9,20.0,126.4,998,18,,False
199705,1997-05-29 12:00:00,1,LEVI,15,26.2,130.0,998,15,,False
199705,1997-05-30 06:00:00,2,LEVI,18,29.1,137.3,998,18,,False
199705,1997-05-31 18:00:00,0,LEVI,24,33.8,149.2,998,18,,False
199706,1997-05-27 18:00:00,0,MARIE,1,11.7,156.4,1002,10,,False
199706,1997-05-28 18:00:00,1,MARIE,5,13.5,158.4,1000,12,,False
199706,1997-05-29 12:00:00,2,MARIE,8,15.7,159.3,998,18,,False
199706,1997-05-30 12:00:00,3,MARIE,12,19.5,159.9,985,25,,False
199706,1997-05-31 00:00:00,4,MARIE,14,22.0,160.2,975,33,,False
199706,1997-05-31 18:00:00,3,MARIE,17,25.2,162.5,980,30,,False
199706,1997-06-01 12:00:00,2,MARIE,20,28.7,168.3,990,23,,False
199706,1997-06-02 06:00:00,1,MARIE,23,34.4,177.4,1000,15,,False
199706,1997-06-02 12:00:00,0,MARIE,24,36.3,181.0,1000,15,,False
199707,1997-06-07 06:00:00,0,NESTOR,1,11.3,151.0,1006,10,,False
199707,1997-06-07 12:00:00,1,NESTOR,2,12.2,150.6,1004,12,,False
199707,1997-06-08 06:00:00,2,NESTOR,5,14.0,149.9,995,20,,False
199707,1997-06-08 18:00:00,3,NESTOR,7,14.7,149.7,990,25,,False
199707,1997-06-09 06:00:00,4,NESTOR,9,15.6,149.2,970,35,,False
199707,1997-06-09 12:00:00,5,NESTOR,10,16.0,149.1,955,45,,False
199707,1997-06-12 12:00:00,4,NESTOR,22,23.9,141.8,960,40,,False
199707,1997-06-13 12:00:00,3,NESTOR,26,29.6,143.0,980,30,,False
199707,1997-06-14 12:00:00,0,NESTOR,30,36.7,151.7,995,20,,False
199708,1997-06-14 12:00:00,0,OPAL,1,14.0,133.7,1008,10,,False
199708,1997-06-15 00:00:00,1,OPAL,3,14.6,133.5,1006,12,,False
199708,1997-06-16 00:00:00,2,OPAL,7,15.1,132.7,998,18,,False
199708,1997-06-16 12:00:00,3,OPAL,9,15.6,132.4,985,25,,False
199708,1997-06-17 06:00:00,4,OPAL,12,17.2,132.4,975,33,,False
